college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
Dhirubhai Ambani University,Atlassian,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Microsoft India R&D,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Amazon India,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Sprinklr,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Ontic Technologies,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Wells Fargo,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Silverleaf Capital,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,BNY Mellon Technology,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Deutsche India,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,IBM,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Google,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
Dhirubhai Ambani University,Zomato,2023-24,,,,Full-time offers; exact mix unreported,confirmed for year,,,S024,"Named in the audited 2023-24 UG placement report. Role, branch eligibility, selected count and company-specific compensation are not published.",B
